latitude,longitude,depth,mag,gap,rms,nst,cluster
52.647833333333,-169.75883333333,5.93,0.85,266.0,0.1,6.0,2
19.354166030884,-155.23133850098,30.200000762939,1.82,101.0,0.109999999,30.0,0
62.205,-150.964,75.1,2.2,64.0,0.7,47.0,2
31.914,-102.055,4.2236,0.6,54.0,0.2,18.0,1
31.642,-104.542,7.3183,0.9,102.0,0.4,9.0,1
33.708833333333,-117.0605,11.79,1.24,86.0,0.09,17.0,1
19.215666666667,-155.3655,30.98,2.55,166.0,0.1,48.0,0
61.029,-152.34566666667,11.59,0.18,142.0,0.13,14.0,2
35.306833333333,-117.81316666667,8.17,1.47,56.0,0.16,44.0,1
33.337666666667,-116.81483333333,5.0,0.7,48.0,0.22,28.0,1
58.895,-152.706,59.0,1.9,101.0,0.7,49.0,2
52.8415,-169.894,5.31,0.58,203.0,0.16,4.0,2
36.24683380127,-120.80400085449,7.8800001144409,0.84,167.0,0.01,8.0,1
32.097,-101.896,7.9834,1.0,48.0,0.2,25.0,1
35.906,-117.74566666667,8.61,0.54,65.0,0.13,15.0,1
35.908833333333,-117.74316666667,9.09,0.31,97.0,0.07,8.0,1
64.602,-149.253,17.1,1.9,108.0,0.5,15.0,2
32.105,-101.937,8.7158,1.0,44.0,0.2,20.0,1
33.5265,-116.71166666667,2.82,1.01,26.0,0.17,47.0,1
18.046833333333,-66.8075,17.83,2.01,104.0,0.13,11.0,3
52.842,-169.8865,7.01,0.69,207.0,0.26,4.0,2
31.832,-101.946,7.8369,0.8,84.0,0.1,8.0,1
61.641,-150.389,29.7,2.7,28.0,1.0,63.0,2
38.851165771484,-122.84633636475,1.2699999809265,0.69,150.0,0.01,7.0,1
38.848667144775,-122.84666442871,1.3799999952316,0.27,169.0,0.01,6.0,1
62.196,-148.164,19.7,1.4,147.0,0.3,8.0,2
39.009833333333,-123.303,3.92,1.43,60.0,0.08,19.0,1
33.4755,-116.45316666667,11.44,1.27,31.0,0.21,60.0,1
33.712,-116.98083333333,14.73,0.85,74.0,0.16,27.0,1
36.688166666667,-89.533166666667,11.64,1.73,48.0,0.03,19.0,1
52.831333333333,-169.87283333333,4.07,0.05,176.0,0.18,5.0,2
61.484,-150.077,31.0,1.6,46.0,0.7,36.0,2
60.895,-151.618,77.0,1.7,67.0,0.4,33.0,2
33.5025,-116.4955,13.37,0.69,59.0,0.14,22.0,1
52.8085,-169.86416666667,0.8,0.31,150.0,0.17,5.0,2
38.03,-122.80433333333,5.28,1.0,178.0,0.09,8.0,1
52.831333333333,-169.8525,0.65,0.72,182.0,0.2,5.0,2
39.2771,-119.1026,6.6666,1.81,59.0,0.1183,22.0,1
39.276,-119.0945,5.8424,2.18,58.0,0.1705,24.0,1
52.821833333333,-169.844,6.7,0.42,175.0,0.24,5.0,2
52.815166666667,-169.8815,7.51,0.52,148.0,0.26,5.0,2
32.006,-103.804,8.7146,1.1,79.0,0.1,16.0,1
31.986,-101.99,3.7343,0.1,142.0,0.3,8.0,1
62.246,-148.604,35.8,1.0,286.0,0.2,5.0,-1
19.192667007446,-156.36450195312,2.5099999904633,1.9,298.0,0.219999999,37.0,-1
60.376,-146.738,29.0,1.0,133.0,0.6,6.0,2
1.8646,98.9699,127.676,4.6,74.0,0.93,35.0,-1
35.295666666667,-117.81666666667,9.91,0.77,136.0,0.11,11.0,1
18.408333333333,-67.416666666667,12.03,2.81,295.0,0.3,7.0,3
38.201833333333,-113.05133333333,5.41,1.16,91.0,0.1,17.0,1
31.967,-101.999,7.1533,0.5,93.0,0.1,10.0,1
33.505333333333,-116.49666666667,13.23,0.72,60.0,0.09,23.0,1
33.857166666667,-115.52883333333,2.79,1.56,50.0,0.17,24.0,1
33.033,-116.41016666667,9.44,0.56,97.0,0.17,17.0,1
32.379,-101.988,4.2725,0.6,79.0,0.2,18.0,1
33.032166666667,-116.40933333333,8.59,1.03,31.0,0.2,46.0,1
35.2995,-117.79416666667,7.77,0.73,221.0,0.13,6.0,1
35.925166666667,-117.69616666667,7.75,1.04,40.0,0.11,29.0,1
52.2406,160.666,10.0,4.6,117.0,0.98,47.0,-1
52.794666666667,-169.97016666667,5.48,0.38,299.0,0.14,4.0,2
52.1101,160.9107,10.0,4.2,124.0,1.42,22.0,-1
35.302833333333,-117.80766666667,8.23,1.48,58.0,0.15,36.0,1
51.645,-177.41333333333,12.76,2.15,210.0,0.14,14.0,2
33.4985,-116.50583333333,12.47,1.13,38.0,0.19,48.0,1
38.846000671387,-122.84750366211,1.6599999666214,0.23,146.0,0.0,7.0,1
19.185167312622,-155.50349426269,31.590000152588,1.78,148.0,0.100000001,31.0,0
59.28,-152.604,74.3,1.2,101.0,0.3,10.0,2
33.502166666667,-116.50566666667,11.33,1.16,54.0,0.19,43.0,1
32.218,-101.973,7.9346,1.9,44.0,0.1,60.0,1
42.273333333333,-124.3175,6.93,0.69,154.0,0.09,8.0,1
28.726,-99.196,5.8611,2.0,82.0,0.4,21.0,1
33.503333333333,-116.49516666667,14.28,1.44,60.0,0.16,29.0,1
33.496,-116.5105,13.34,2.23,26.0,0.19,93.0,1
33.498,-116.509,12.42,1.49,28.0,0.2,64.0,1
33.500166666667,-116.50133333333,13.52,0.93,59.0,0.15,25.0,1
37.590333333333,-113.31366666667,8.84,1.34,156.0,0.12,10.0,1
43.438666666667,-125.01333333333,5.54,1.55,263.0,1.16,18.0,-1
52.5396,160.7735,10.0,5.2,104.0,0.89,79.0,-1
38.519165039062,-122.64883422852,5.1900000572205,1.77,51.0,0.05,20.0,1
33.974666666667,-116.89,18.21,0.83,144.0,0.11,13.0,1
38.839832305908,-122.83616638184,1.5499999523163,0.69,84.0,0.03,14.0,1
46.2905,-123.85433333333,36.31,0.97,330.0,0.11,8.0,-1
32.006,-103.804,7.4841,1.8,72.0,0.1,17.0,1
19.243499755859,-155.36917114258,29.709999084473,1.86,154.0,0.219999999,36.0,0
52.811666666667,-169.86166666667,5.86,0.3,156.0,0.23,5.0,2
61.509,-146.37,12.6,2.0,44.0,0.9,45.0,2
19.274166666667,-155.37066666667,31.45,2.27,128.0,0.11,45.0,0
38.857333333333,-111.46383333333,3.39,1.27,73.0,0.21,20.0,1
36.85916519165,-121.12683105469,4.1900000572205,2.66,63.0,0.15,62.0,1
58.261,-151.894,28.2,1.7,203.0,0.5,13.0,2
38.938835144043,-123.1190032959,6.1799998283386,1.37,111.0,0.06,6.0,1
33.676166666667,-116.76166666667,9.79,0.44,142.0,0.09,15.0,1
35.6995,-98.04716667,6.8,1.18,59.0,0.45,44.0,1
39.3159,-119.0558,9.4241,2.76,58.0,0.166,35.0,1
64.408,-147.46,7.4,1.5,84.0,0.6,21.0,2
38.847831726074,-122.84616851807,1.3600000143051,0.25,106.0,0.02,12.0,1
33.370333333333,-116.313,11.09,0.71,127.0,0.22,34.0,1
61.161,-152.302,11.3,1.3,109.0,0.1,12.0,2
38.817501068115,-122.78983306885,1.8099999427795,1.66,34.0,0.03,36.0,1
60.47,-152.125,85.5,2.2,53.0,0.5,44.0,2
59.767,-153.019,107.8,2.2,60.0,0.6,84.0,-1
52.4225,-174.1575,3.95,0.11,267.0,0.29,7.0,2
38.85033416748,-122.84700012207,1.3099999427795,0.76,114.0,0.03,14.0,1
38.849498748779,-122.84683227539,1.8300000429153,0.27,142.0,0.01,8.0,1
38.850166320801,-122.84716796875,1.3200000524521,0.72,113.0,0.02,14.0,1
38.849998474121,-122.84750366211,1.2999999523163,1.57,112.0,0.03,26.0,1
51.548833333333,-178.4505,13.92,1.5,199.0,0.2,14.0,2
37.973834991455,-122.04033660889,16.409999847412,1.61,79.0,0.08,20.0,1
31.66,-104.297,7.7917,1.6,67.0,0.1,31.0,1
19.5944,-69.4763,10.0,3.9,142.0,0.89,20.0,-1
45.368833333333,-121.6985,1.64,1.58,69.0,0.09,17.0,1
51.800166666667,-178.90133333333,4.19,0.35,265.0,0.07,6.0,2
35.7005,-98.045,7.38,1.26,89.0,0.29,44.0,1
21.6436,145.9058,10.0,4.9,85.0,0.89,51.0,-1
5.4152,125.2355,36.458,5.0,102.0,0.7,43.0,-1
63.433,-146.039,9.4,0.7,119.0,0.4,7.0,2
35.68216667,-98.07633333,7.93,1.65,110.0,0.11,19.0,1
47.524,-122.829,20.38,0.46,212.0,0.11,6.0,1
37.473666666667,-118.807,5.35,0.76,126.0,0.05,26.0,1
33.618166666667,-118.30816666667,1.36,2.03,107.0,0.3,56.0,-1
35.624166666667,-117.46866666667,7.2,1.04,49.0,0.14,30.0,1
46.792,-120.53616666667,7.39,1.4,73.0,0.13,12.0,1
43.6289,135.6736,343.313,5.7,26.0,0.69,100.0,-1
57.034333333333,-135.6475,6.95,0.0,184.0,0.13,5.0,2
61.168,-147.197,5.0,2.1,67.0,0.6,26.0,2
34.127333333333,-117.45516666667,9.6,0.71,60.0,0.14,33.0,1
44.780666666667,-116.936,7.27,1.6,138.0,0.35,3.0,1
31.394,-103.536,3.8953,1.3,67.0,0.2,11.0,1
31.427,-103.519,4.8694,1.2,71.0,0.2,15.0,1
33.4965,-116.48116666667,14.35,0.5,63.0,0.1,14.0,1
34.066166666667,-117.85283333333,9.98,0.91,97.0,0.15,35.0,1
33.494666666667,-116.47966666667,14.42,0.04,63.0,0.09,16.0,1
38.848999023438,-122.84600067139,1.4400000572205,0.22,139.0,0.01,8.0,1
19.367166666667,-155.49483333333,8.67,1.97,42.0,0.16,44.0,0
35.68583333,-98.064,7.72,1.3,54.0,0.31,59.0,1
5.6757,125.3874,61.705,5.1,82.0,0.7,72.0,-1
31.627,-104.371,6.0999,2.8,63.0,0.2,28.0,1
52.092,-176.1755,4.9,0.24,152.0,0.32,6.0,2
38.825164794922,-122.85766601562,2.4900000095367,1.34,116.0,0.02,24.0,1
19.784333333333,-154.86616666667,39.18,4.71,236.0,0.14,54.0,-1
37.972667694092,-122.05083465576,14.550000190735,1.3,91.0,0.07,11.0,1
37.738666666667,-111.3715,5.98,1.72,166.0,0.11,7.0,1
40.647998809815,-122.37799835205,20.360000610352,2.2,226.0,0.05,7.0,-1
57.901,-156.396,136.7,1.5,153.0,0.3,21.0,-1
38.817165374756,-122.81866455078,0.47999998927116,0.74,69.0,0.04,11.0,1
52.703,-169.7745,15.57,1.21,295.0,0.27,4.0,2
61.129,-147.296,31.9,1.2,91.0,1.2,8.0,-1
18.073666666667,-65.335333333333,19.79,2.95,175.0,0.24,7.0,3
48.627166666667,-123.01783333333,12.88,0.55,150.0,0.09,13.0,1
52.8005,-169.90516666667,3.21,0.17,147.0,0.09,4.0,2
19.328832626343,-154.98616027832,32.340000152588,1.7,231.0,0.119999997,24.0,0
38.837833404541,-122.83233642578,1.789999961853,1.09,80.0,0.01,20.0,1
39.751,143.2607,28.244,4.5,135.0,0.9,57.0,-1
40.491833333333,-124.19333333333,20.12,1.65,59.0,0.08,27.0,1
33.1785,-116.033,5.5,0.54,43.0,0.16,30.0,1
35.68883333,-98.0565,7.32,1.31,145.0,0.33,47.0,1
33.331,-116.43733333333,12.18,0.84,29.0,0.21,48.0,1
46.519,-122.32416666667,19.64,1.07,123.0,0.09,19.0,1
27.8323,-111.597,10.0,4.1,242.0,1.33,42.0,-1
19.435333333333,-155.6345,45.92,2.19,101.0,0.22,35.0,0
38.815334320068,-122.76100158691,1.8500000238419,1.02,114.0,0.02,13.0,1
38.815334320068,-122.75866699219,1.539999961853,0.86,119.0,0.02,9.0,1
52.310333333333,-174.08383333333,2.38,0.78,165.0,0.22,7.0,2
41.521,-112.17283333333,1.63,1.08,80.0,0.14,13.0,1
51.7495,-178.82183333333,10.08,0.19,254.0,0.16,5.0,2
38.823665618896,-122.79133605957,0.87999999523163,0.7,108.0,0.01,8.0,1
35.9575,-97.759,5.58,0.92,97.0,0.43,50.0,1
58.086,-155.777,5.0,0.8,128.0,1.0,10.0,-1
45.716666666667,-111.3405,5.0,1.74,72.0,0.15,18.0,1
39.372665405273,-123.15983581543,5.5300002098083,1.58,143.0,0.04,11.0,1
40.149501800537,-121.07516479492,3.1800000667572,2.23,121.0,0.12,6.0,1
38.850498199463,-122.84816741943,1.0199999809265,0.93,114.0,0.04,13.0,1
28.824,-98.995,7.6643,1.7,80.0,0.3,16.0,1
36.590000152588,-121.08166503906,0.50999999046326,1.09,124.0,0.15,6.0,1
35.313833333333,-117.805,7.62,1.39,35.0,0.17,44.0,1
33.999666666667,-117.21416666667,4.08,0.86,46.0,0.2,40.0,1
51.814833333333,178.45783333333,8.23,0.58,296.0,0.2,5.0,-1
58.167,-151.776,19.8,1.7,213.0,0.8,13.0,2
19.282666666667,-155.40516666667,29.06,1.71,80.0,0.11,34.0,0
38.785999298096,-122.77216339111,3.579999923706,1.37,93.0,0.03,28.0,1
55.881,-159.53216666667,13.44,1.13,338.0,0.17,5.0,2
61.527,-148.437,27.4,0.7,111.0,0.6,6.0,2
-19.9844,-177.5271,566.77,4.8,95.0,0.52,36.0,-1
38.84716796875,-122.84850311279,1.3600000143051,0.72,130.0,0.02,12.0,1
59.193,-151.58,49.3,2.4,164.0,0.6,38.0,-1
31.532,-104.008,6.8048,1.7,56.0,0.1,26.0,1
31.531,-104.011,7.1381,2.3,57.0,0.2,42.0,1
35.699,-98.04516667,7.87,1.07,82.0,0.26,19.0,1
38.813499450684,-122.81533050537,2.829999923706,1.03,76.0,0.02,16.0,1
33.653833333333,-116.7805,11.0,1.85,22.0,0.18,95.0,1
32.31,-101.037,7.8369,2.6,45.0,0.1,41.0,1
38.848667144775,-122.84783172607,1.7300000190735,0.46,137.0,0.02,9.0,1
41.07833480835,-124.11283111572,20.629999160767,2.3,206.0,0.12,11.0,1
33.505166666667,-116.495,14.4,0.57,60.0,0.14,27.0,1
33.509166666667,-116.50033333333,13.56,0.43,118.0,0.07,15.0,1
31.536,-104.007,6.7535,1.6,56.0,0.1,25.0,1
61.62,-151.269,5.0,1.8,91.0,0.7,32.0,2
44.8495,-116.94483333333,2.73,1.49,201.0,0.25,3.0,1
61.438,-151.468,78.3,2.0,36.0,0.8,57.0,2
10.4644,-85.7378,64.993,5.1,171.0,0.8,66.0,-1
39.3473,-119.0064,5.8602,1.59,49.0,0.1367,18.0,1
36.090666666667,-117.90033333333,5.36,0.79,71.0,0.15,20.0,1
52.3117,-173.2399,9.009,3.5,185.0,0.62,20.0,2
38.789665222168,-122.77666473389,0.52999997138977,1.11,81.0,0.03,17.0,1
35.883833333333,-117.6785,5.21,0.32,94.0,0.1,14.0,1
18.0065,-66.8005,14.61,2.33,161.0,0.1,12.0,3
35.68216667,-98.06066667,7.74,1.38,56.0,0.44,49.0,1
38.837501525879,-122.79333496094,1.7000000476837,0.7,80.0,0.03,9.0,1
31.533,-104.005,7.1252,1.5,106.0,0.1,26.0,1
38.847999572754,-122.8476638794,1.1900000572205,0.72,107.0,0.01,12.0,1
57.703,-156.071,4.0,0.9,196.0,0.2,6.0,2
33.532333333333,-116.72616666667,5.46,0.75,31.0,0.13,34.0,1
40.533000946045,-120.68350219727,4.0,2.26,155.0,0.1,9.0,1
5.697,125.1975,89.605,5.0,101.0,1.16,52.0,-1
32.613,-115.632,16.26,1.65,205.0,0.23,19.0,1
32.685333333333,-115.86533333333,6.85,1.3,61.0,0.11,23.0,1
34.031333333333,-117.1215,6.47,0.85,53.0,0.14,33.0,1
33.7185,-117.06733333333,11.86,0.84,172.0,0.08,14.0,1
59.958,-152.672,107.0,2.6,54.0,1.0,129.0,-1
33.991333333333,-116.84316666667,16.86,1.0,30.0,0.14,36.0,1
22.7558,-85.1805,15.971,4.3,68.0,0.85,41.0,-1
34.4891,-106.8352,12.952,2.7,92.0,0.57,19.0,-1
52.8235,-169.89566666667,6.65,0.85,115.0,0.32,5.0,2
-49.6197,164.0984,13.669,6.0,134.0,0.64,30.0,-1
52.364833333333,-174.17483333333,0.77,0.17,137.0,0.28,5.0,2
43.4617,147.4046,35.0,4.6,134.0,0.74,49.0,-1
35.68933333,-98.0435,6.78,1.45,101.0,0.23,30.0,1
28.57,-98.352,8.491,1.3,96.0,0.1,19.0,1
38.773166656494,-122.70483398438,0.99000000953674,1.03,90.0,0.01,8.0,1
52.698333333333,-169.75816666667,16.76,0.86,300.0,0.23,4.0,2
36.9392,-114.5132,3.276,1.72,145.0,0.121,7.0,1
52.2891,176.3427,98.569,2.5,173.0,0.52,8.0,-1
51.778166666667,-178.81516666667,16.02,0.25,145.0,0.04,5.0,2
33.499666666667,-116.50566666667,12.67,1.18,30.0,0.19,53.0,1
33.503333333333,-116.497,13.06,0.83,81.0,0.12,16.0,1
33.4715,-116.49766666667,11.59,0.94,29.0,0.18,42.0,1
51.8205,178.4535,9.66,0.92,342.0,0.12,4.0,-1
54.525,-160.405,0.8,2.5,250.0,0.4,16.0,2
51.502,178.302,50.9,2.0,275.0,0.3,9.0,-1
61.363,-150.369,43.1,2.6,23.0,1.0,101.0,-1
33.507,-116.496,14.17,0.59,59.0,0.2,20.0,1
18.032666666667,-68.252666666667,5.9,3.27,214.0,0.38,12.0,3
19.533666666667,-65.836,50.71,3.41,228.0,0.63,18.0,-1
56.028,-159.886,5.0,1.8,148.0,0.5,13.0,2
5.3342,125.429,62.776,4.8,84.0,0.78,60.0,-1
34.303,-119.65133333333,4.15,1.44,82.0,0.21,24.0,1
38.789665222168,-122.80616760254,3.2699999809265,1.33,83.0,0.03,28.0,1
34.0095,-116.85466666667,17.05,1.37,25.0,0.17,55.0,1
19.353000640869,-155.22966003418,29.620000839233,1.91,104.0,0.109999999,27.0,0
63.277,-151.194,5.0,2.1,60.0,0.9,34.0,2
31.631,-104.483,3.8941,1.1,244.0,0.3,13.0,-1
35.706166666667,-117.51783333333,6.55,0.66,55.0,0.11,22.0,1
38.833831787109,-122.7996673584,1.9500000476837,1.01,65.0,0.02,15.0,1
51.781,-177.766,92.0,1.9,158.0,0.2,20.0,-1
53.737,-164.213,19.7,2.0,230.0,0.5,19.0,2
59.002,-152.76,71.9,1.7,86.0,0.6,32.0,2
38.832332611084,-122.80183410644,7.2300000190735,0.34,107.0,0.05,9.0,1
4.7224,125.051,69.094,4.4,125.0,0.84,29.0,-1
17.9925,-66.816333333333,14.72,2.04,179.0,0.17,8.0,3
38.800666809082,-122.75150299072,2.2300000190735,0.3,100.0,0.02,8.0,1
33.188,-115.61733333333,2.98,1.13,85.0,0.15,12.0,1
68.918,-148.004,0.4,2.1,76.0,0.3,16.0,2
33.0325,-116.29416666667,7.47,0.93,55.0,0.16,34.0,1
35.314833333333,-117.8065,8.11,1.06,86.0,0.18,25.0,1
53.036,-166.831,24.4,1.9,236.0,0.3,14.0,2
-32.0388,-179.7655,388.027,4.6,149.0,0.84,34.0,-1
-30.6221,-71.4885,44.83,4.4,93.0,0.99,37.0,-1
35.6785,-117.55716666667,5.29,1.17,47.0,0.12,34.0,1
38.918334960938,-122.20500183106,13.010000228882,1.52,132.0,0.09,7.0,1
-32.8192,-71.9157,35.795,4.3,163.0,0.72,21.0,-1
54.046,-164.079,21.1,2.0,214.0,0.4,24.0,2
53.388833333333,-168.22783333333,5.0,0.1,275.0,0.12,5.0,2
37.124333333333,-112.95333333333,15.45,1.35,110.0,0.11,6.0,1
37.976165771484,-122.03616333008,16.280000686646,2.44,82.0,0.11,58.0,1
38.848499298096,-122.81400299072,1.5299999713898,0.68,71.0,0.02,12.0,1
35.69083333,-98.05083333,6.76,1.2,161.0,0.08,14.0,1
57.127,-153.187,23.6,1.8,198.0,0.5,16.0,2
19.284166666667,-155.3975,30.08,1.6,88.0,0.12,36.0,0
51.293,179.806,13.6,2.6,210.0,0.6,22.0,-1
32.898166666667,-116.26466666667,8.6,0.89,82.0,0.14,25.0,1
17.933833333333,-68.3255,67.0,3.19,223.0,0.19,12.0,-1
33.517166666667,-116.55383333333,13.48,0.36,63.0,0.12,14.0,1
52.058833333333,-176.153,3.17,0.04,158.0,0.26,5.0,2
56.317,-157.409,30.6,2.0,221.0,0.4,15.0,2
60.563,-139.805,7.3,1.9,93.0,0.6,10.0,2
19.279833333333,-155.396,30.25,1.6,93.0,0.12,38.0,0
52.3674,160.7499,10.0,5.2,163.0,1.02,47.0,-1
57.964,-137.208,29.5,2.0,187.0,0.7,12.0,2
59.976,-152.699,102.2,1.6,57.0,0.4,32.0,2
51.436,-176.335,31.4,2.3,216.0,0.5,19.0,2
47.805833333333,-122.05583333333,24.39,0.5,164.0,0.19,6.0,1
-41.5157,84.9096,10.0,5.1,52.0,1.11,40.0,-1
32.114,-101.965,7.3486,1.9,43.0,0.1,28.0,1
33.460666666667,-116.52783333333,10.97,0.5,53.0,0.13,19.0,1
44.8123,149.2865,56.076,5.1,178.0,0.79,78.0,-1
31.53,-104.132,0.0,1.5,100.0,0.9,15.0,-1
32.369666666667,-115.21033333333,24.32,1.71,138.0,0.18,14.0,1
54.502,-160.173,6.9,1.9,256.0,0.6,10.0,2
35.302666666667,-117.79983333333,7.55,1.29,60.0,0.14,37.0,1
33.999,-117.21683333333,5.78,1.38,35.0,0.15,56.0,1
38.837501525879,-122.79766845703,2.1800000667572,1.04,80.0,0.02,18.0,1
-7.8047,116.9823,295.627,4.4,94.0,1.12,29.0,-1
32.337,-101.067,5.7861,1.4,66.0,0.1,14.0,1
38.567832946777,-122.66799926758,4.0500001907349,1.59,119.0,0.07,15.0,1
34.847333333333,-118.78283333333,1.59,1.52,52.0,0.14,23.0,1
45.322,-111.35016666667,13.62,1.11,102.0,0.27,9.0,1
59.497,-152.404,68.9,3.2,81.0,0.9,170.0,-1
19.281166666667,-155.39983333333,29.99,1.67,88.0,0.1,39.0,0
58.094,-154.695,93.4,1.5,74.0,0.4,21.0,2
61.559,-151.066,68.8,1.7,72.0,0.6,30.0,2
37.379166666667,-121.73616666667,4.64,0.77,100.0,0.07,18.0,1
61.63,-149.881,43.2,1.7,68.0,0.7,34.0,2
35.680833333333,-117.55966666667,2.96,0.44,73.0,0.15,17.0,1
38.832000732422,-122.81449890137,2.6099998950958,0.84,81.0,0.01,10.0,1
5.766,125.1164,35.0,5.0,88.0,0.58,80.0,-1
52.221,-170.451,27.9,2.8,213.0,0.8,20.0,2
35.97916667,-98.22966667,5.82,2.02,78.0,0.16,34.0,1
33.999833333333,-117.21666666667,5.85,2.09,13.0,0.17,103.0,1
38.777168273926,-122.71150207519,2.289999961853,0.99,129.0,0.01,6.0,1
-5.4688,147.1319,206.286,4.4,100.0,0.62,28.0,-1
4.9069,127.5632,35.0,4.5,114.0,0.53,51.0,-1
34.0,-117.224,7.85,1.26,102.0,0.13,13.0,1
34.003,-117.22083333333,7.25,1.29,103.0,0.13,22.0,1
60.218,-153.187,144.3,1.8,64.0,0.5,48.0,2
38.833499908447,-122.811668396,2.0199999809265,0.71,62.0,0.01,13.0,1
33.999333333333,-117.21566666667,5.31,2.82,13.0,0.2,123.0,-1
38.824501037598,-122.80433654785,2.329999923706,1.06,39.0,0.02,23.0,1
4.8395,125.2852,36.209,5.1,87.0,0.88,59.0,-1
44.385333333333,-110.35233333333,4.13,1.17,138.0,0.15,8.0,1
35.67366667,-97.425,7.18,1.05,108.0,0.05,28.0,1
57.054,-156.121,87.1,1.9,74.0,0.5,26.0,2
51.870666666667,178.5555,19.58,0.57,335.0,0.13,4.0,-1
53.741,-166.438,81.9,2.8,182.0,0.5,32.0,-1
34.037666666667,-117.11583333333,8.79,0.97,115.0,0.1,9.0,1
31.119,-103.724,5.5103,1.3,76.0,0.2,11.0,1
33.408666666667,-116.65366666667,5.83,2.21,20.0,0.21,99.0,1
55.992,-159.802,10.3,1.5,159.0,0.6,11.0,2
5.5352,125.3855,59.19,5.1,36.0,0.69,113.0,-1
18.5538,146.57,51.723,4.9,58.0,0.51,89.0,-1
-21.9814,-68.7706,147.274,4.0,70.0,0.83,21.0,-1
50.7,-174.076,13.7,2.8,247.0,0.3,13.0,2
34.000166666667,-117.216,5.36,3.18,13.0,0.19,136.0,-1
37.1315,-121.53116666667,4.15,0.48,108.0,0.09,9.0,1
53.739,-164.242,20.4,2.1,230.0,0.9,23.0,2
34.7583,-106.7396,6.145,3.0,89.0,0.5,18.0,-1
55.966,-159.795,12.9,1.6,165.0,0.4,12.0,2
52.828833333333,-169.85466666667,2.95,0.71,179.0,0.27,5.0,2
53.982,-164.024,26.2,2.0,219.0,0.5,22.0,2
52.800666666667,-169.889,4.15,0.46,157.0,0.3,5.0,2
18.9115,-65.4585,38.0,3.68,217.0,0.2,20.0,-1
35.95783333,-98.238,5.84,1.66,95.0,0.4,49.0,1
52.825166666667,-169.85616666667,1.49,0.32,175.0,0.3,5.0,2
38.81566619873,-122.78783416748,3.1199998855591,1.05,47.0,0.02,21.0,1
33.076166666667,-116.46116666667,4.18,0.33,61.0,0.17,11.0,1
36.620666503906,-121.26850128174,4.4400000572205,1.71,72.0,0.18,21.0,1
34.943666666667,-119.07066666667,9.15,1.03,85.0,0.21,14.0,1
19.277833938599,-155.39183044434,31.10000038147,1.82,100.0,0.129999995,30.0,0
60.418,-139.518,3.0,1.9,85.0,0.8,16.0,2
53.221,-167.154,5.0,2.0,208.0,0.5,20.0,2
19.275166666667,-155.34666666667,4.94,1.88,146.0,0.11,32.0,0
51.744166666667,-178.83416666667,7.78,0.22,272.0,0.33,5.0,2
31.685,-104.404,5.7025,2.7,65.0,0.3,58.0,1
52.817166666667,-169.87216666667,4.72,0.43,158.0,0.31,5.0,2
57.485,-154.63,51.3,2.0,91.0,0.5,23.0,2
51.722,-179.712,89.3,2.1,136.0,0.5,16.0,-1
52.824,-169.9415,7.96,0.77,226.0,0.1,4.0,2
52.136,-170.423,16.2,2.4,222.0,0.8,14.0,2
34.019666666667,-117.226,15.27,1.91,22.0,0.17,85.0,1
35.42883333,-98.175,7.16,1.32,104.0,0.36,36.0,1
62.207,-148.174,13.4,1.5,60.0,0.9,20.0,2
33.9925,-117.13866666667,13.79,0.86,63.0,0.16,31.0,1
54.747,-153.537,10.0,2.8,271.0,0.6,22.0,2
52.814,-169.90416666667,3.08,0.14,113.0,0.3,5.0,2
38.783164978027,-122.7705001831,3.6900000572205,1.28,86.0,0.04,23.0,1
19.062333333333,-155.36,33.14,2.02,217.0,0.11,31.0,0
19.538666666667,-155.92016666667,10.87,2.4,229.0,0.28,32.0,-1
52.683,-169.77833333333,13.52,0.88,259.0,0.26,6.0,2
19.048833847046,-155.35766601562,29.75,1.71,209.0,0.209999993,27.0,0
55.774,-162.293,21.1,1.6,262.0,0.5,11.0,2
51.27,-178.728,1.9,2.3,209.0,0.5,16.0,2
31.556,-103.977,8.0353,1.5,53.0,0.2,32.0,1
59.187,-152.647,74.6,1.8,96.0,0.5,31.0,2
35.300666666667,-117.80883333333,8.43,1.29,45.0,0.14,33.0,1
27.8986,139.6159,508.532,4.1,63.0,0.83,128.0,-1
51.788666666667,-178.85466666667,5.53,0.75,217.0,0.07,5.0,2
59.789,-153.455,147.8,1.6,71.0,0.6,33.0,2
52.841333333333,-169.85933333333,9.09,0.27,211.0,0.15,4.0,2
51.779333333333,178.53083333333,6.58,2.66,227.0,0.12,8.0,-1
19.108667373657,-155.09382629394,33.659999847412,1.81,318.0,0.100000001,10.0,0
19.071,-155.36133333333,32.69,1.95,206.0,0.13,36.0,0
51.7885,178.51616666667,9.27,3.15,230.0,0.09,8.0,-1
60.434,-151.974,91.0,1.8,53.0,0.6,41.0,2
38.849666595459,-122.84866333008,0.50999999046326,0.35,142.0,0.02,9.0,1
38.849498748779,-122.84833526611,1.2300000190735,1.06,111.0,0.03,18.0,1
31.685,-104.406,6.0999,2.2,65.0,0.3,36.0,1
63.646,-148.481,0.9,1.5,52.0,0.6,24.0,2
59.754,-152.045,66.1,1.7,69.0,0.5,25.0,2
52.814666666667,-169.89066666667,5.33,0.61,123.0,0.2,5.0,2
37.1345,-121.52633333333,8.44,0.7,53.0,0.13,18.0,1
